friend,member
277392665,156063021
189619166,320073612
11205539,342408621
238015761,342408621
257591262,342408621
261921084,407527061
294084542,407527061
10618917,333444948
36674159,333444948
89381467,333444948
131127862,333444948
173620854,333444948
179489416,333444948
188351480,333444948
220824725,333444948
224761089,333444948
229469761,333444948
229531889,333444948
262687131,333444948
263298658,333444948
263931353,333444948
269531648,333444948
277984956,333444948
278537479,333444948
293390399,333444948
306905399,333444948
321123981,333444948
323839868,333444948
338882680,333444948
354046699,333444948
357222758,333444948
374051443,333444948
375200099,333444948
378079004,333444948
398383340,333444948
401618750,333444948
465172688,333444948
504095937,333444948
454507961,22510934
95732564,290200619
121696904,290200619
215900756,290200619
217857629,290200619
236258458,290200619
265133641,290200619
296023242,290200619
339806481,290200619
353912024,290200619
360140167,290200619
364657326,290200619
383779689,290200619
264233114,148251772
183808579,329677409
134413322,330664871
443050084,330664871
212892310,376396107
409894280,376396107
338141702,326742326
18179254,407356783
88129558,407356783
341019983,407356783
465658152,407356783
318696220,366307256
168052034,386443649
240763980,307643462
356980784,307643462
409685105,307643462
384938510,354387996
414234904,354387996
64635105,353492687
120189025,353492687
156636380,353492687
445448398,353492687
327546239,266375939
132292682,261600733
317964340,165922745
222357005,342261056
292343627,342261056
66627633,99666951
449466572,403850916
461461934,403850916
23502751,252459111
67393058,385820899
368244001,385820899
373938883,385820899
110880805,253037151
135266073,253037151
191437478,253037151
226869093,253037151
304251326,253037151
331815012,253037151
399581440,253037151
140644198,170726156
229138739,377732731
165161147,189981432
402713413,189981432
407236995,189981432
181077305,407203801
135737070,60042276
137874342,60042276
155370475,300963063
369511397,300963063
189981432,407236995
194987575,404421062
169614118,196315111
295466558,336808484
450088391,336808484
235188834,314306623
365484014,314306623
144959305,11054655
164005788,11054655
423500662,394403240
415150005,215887719
156623558,214783706
294084542,214783706
340706231,214783706
291350896,405443450
141203035,386784259
377855397,386784259
35774564,371881563
85973243,371881563
339785576,372016436
1415135,138888070
220732021,138888070
271235669,138888070
172151421,251736701
212506074,155868581
240004619,155868581
360506619,405398580
411782181,405398580
10097519,359257169
342749700,325813880
353935693,325813880
298503422,32774228
31311164,41557661
47223485,41557661
9190294,395746593
140166728,250763633
188194326,250763633
295253725,250763633
333653001,334771716
351306187,334771716
358321976,200588473
292895635,229922971
376069088,11748461
269900671,318282089
342741668,146358520
423717660,146358520
431509082,146358520
485118468,146358520
360344897,398865712
59833797,114625528
359593415,114625528
141864613,19310224
144577245,19310224
267720412,19310224
317122244,19310224
146832747,406647592
377737919,406647592
219457393,390922801
278338389,390922801
114941835,364533262
189826328,364533262
328941068,364533262
282101809,321891071
156950272,97896127
212391667,262863010
295871483,347392632
392159069,347392632
483258497,359687905
10369857,59085498
12505622,59085498
17866820,59085498
19057565,59085498
85590732,59085498
152159994,59085498
160156529,59085498
161525766,59085498
203835300,59085498
246301706,59085498
249047760,59085498
258154127,59085498
314090718,59085498
315367705,59085498
318573606,59085498
329075508,59085498
332134709,59085498
332902286,59085498
349992391,59085498
378767050,59085498
403968282,59085498
125143995,374157839
173874597,374157839
196104272,374157839
440218872,374157839
25620882,264530941
162407564,264530941
280502978,264530941
368602213,264530941
137858840,282147164
262687131,292598112
80477323,146405954
233511982,395783398
310149213,395783398
434454755,395783398
189826328,328941068
346489091,328941068
364533262,328941068
28176085,265514058
184258075,122008989
396557913,341270188
162061087,372717714
171594162,213065387
186666169,213065387
273445634,213065387
123718641,136661659
197031896,136661659
775399,271836576
249790746,313553514
175846712,169614118
196315111,169614118
372617755,169614118
328092742,163517168
335822638,344245389
367848374,344245389
339250768,327987239
388588894,176210456
199639756,186387664
221589459,377704312
314305728,262715565
395883714,262715565
414128042,262715565
346533876,372613008
298484793,343367379
256212972,340360633
315116543,340360633
103440584,380350791
361354507,380350791
172506102,252848545
411351466,179143141
7648542,22691027
71406759,22691027
139328104,195877200
31211584,402519924
213494843,185159903
29297969,21221082
359257169,10097519
448373308,10097519
468578963,258216675
8423327,27252364
13188428,27252364
67091199,27252364
139381708,27252364
165653388,27252364
202067695,27252364
216654102,27252364
307332433,27252364
350547839,27252364
218982992,316858484
260479250,316858484
326561997,316858484
336705389,316858484
349509340,316858484
364421043,316858484
400387965,316858484
439904716,316858484
492715347,316858484
22264769,156324957
42655372,156324957
226444349,156324957
475635919,331383943
503199540,331383943
75603589,393595340
261889636,195971827
35882489,405680020
219122328,405680020
361687779,405680020
406979389,405680020
88708473,231462608
336628047,231462608
195770881,405661714
168704793,281406407
352854794,281406407
368093463,281406407
394303882,166946329
437274532,7371946
146650879,389634856
56394994,405607125
333992150,367272336
409818153,367272336
189314127,403415168
408104488,334422581
87694399,4709157
390788902,373456702
63641838,377031846
425981971,273900736
17866820,41216482
35437570,41216482
48031274,41216482
62265574,41216482
86105449,41216482
183108305,41216482
204702398,41216482
205652826,41216482
211118028,41216482
264848204,41216482
269604231,41216482
284663879,41216482
307145743,41216482
314090718,41216482
315367705,41216482
391035891,41216482
411700991,41216482
454289426,41216482
10740551,25959114
154304911,324948589
370993396,324948589
89809074,50610098
192872428,50610098
220806129,50610098
357742186,50610098
360852986,50610098
394840387,50610098
425465139,163358672
84745775,395883714
262715565,395883714
56676664,7384571
266832792,7384571
308923782,7384571
330591271,7384571
362565029,7384571
470141264,7384571
334927057,176512508
422274693,176512508
298598821,298276462
335583505,276830064
443297322,276830064
838886,167283828
3404347,167283828
8122809,167283828
179256962,167283828
266190077,167283828
470741558,167283828
134106557,352359370
326355862,352359370
202559597,314322003
368940242,189215013
46098107,32174935
449071945,249428226
149223122,230476492
230476492,149223122
314448462,134750355
363757728,329498964
430910870,329498964
242073334,401909955
376758599,373727770
219992019,188750384
96451432,91088837
383562937,405134564
440722097,405134564
300963063,369511397
423567909,134151081
424316429,134151081
2737974,393480965
20577008,393480965
11283556,121430851
345451986,121430851
391642476,121430851
403208179,121430851
339694258,318476356
358001129,318476356
164913749,34480612
430436337,317508828
206466529,248245900
301543654,248245900
56363219,34380546
220250542,34380546
501519785,34380546
191805477,362178617
132466464,262989062
20688172,14025050
410831707,303311269
280229412,61266335
443050084,61266335
483764099,61266335
123746375,33953926
34329525,237899023
298361053,237899023
342356782,237899023
77167768,91249432
192104062,91249432
492940946,91249432
10935914,404948260
304202685,404948260
131926802,240422412
321722948,308239028
15139546,223563725
186465281,223563725
233899770,125089165
158923552,122356931
305428347,385023704
10014471,211028498
21538410,297187864
311797961,272961716
344382750,225384577
372543277,206541833
348183793,267321518
121430851,403208179
345451986,403208179
42655372,207902895
73612347,207902895
139830008,207902895
323301236,280134157
231776087,371219198
90004042,134545218
367310486,134545218
378380725,134545218
418604391,134545218
421848315,257285695
42476789,166098788
110880805,166098788
135736953,166098788
215523603,166098788
175036171,219033974
182225057,219033974
294893374,219033974
178130653,121286089
367310486,380835962
483089485,9771113
75485057,303806305
215523603,218381264
287918173,249222088
119575815,369812697
259145182,369812697
292018903,369812697
328562680,369812697
352854794,369812697
379880891,369812697
402595186,369812697
432204320,369812697
179735258,237861177
219452317,237861177
270092558,237861177
152085149,63303514
241879161,194987575
404421062,194987575
53231648,155311567
308459585,237916374
430781348,131514147
279920759,216794126
361032038,216794126
260470080,41152381
305827758,165031919
7016975,398975872
70866424,398975872
414523746,398975872
120801748,353776158
361062986,353776158
269604231,381853523
273394549,381853523
307657571,381853523
326865346,381853523
431243243,381853523
10851531,2784094
217833732,2784094
83341727,344511843
361746599,181935289
454344799,181935289
78413029,23404208
299621380,24418365
463676693,198857359
13191724,14944138
3520447,370585671
263605822,370585671
144848155,402806868
171733344,402806868
236643241,332979957
132024907,185532837
134833455,185532837
25562281,85835317
158438128,85835317
178380244,85835317
161606448,62166893
289885016,62166893
306050307,62166893
360023669,62166893
5894629,219605377
403714908,56520491
47922906,103665527
112989939,94301898
217529177,316773916
278581836,316773916
331190722,355047331
176234271,268768795
409359582,144701365
103665527,47922906
213107013,311600779
285745,58130936
51100428,58130936
196423760,58130936
237500251,58130936
327866181,58130936
353368997,366711782
269280772,153981935
10315866,169776739
25684,176694148
65421727,176694148
192872428,176694148
220806129,176694148
444937742,176694148
136108049,399085389
145219354,399085389
159654606,399085389
161525766,399085389
232790802,399085389
244818948,399085389
299393426,399085389
329719838,399085389
346667441,399085389
358529662,399085389
380945473,399085389
400916516,399085389
404094223,399085389
409594619,399085389
418740870,399085389
428599094,399085389
460433780,399085389
461874983,399085389
5901622,61331573
439191944,64116468
358131866,16604166
246371124,14828991
215499209,404039493
94301898,112989939
151251137,100099837
446323530,217411378
59085498,403968282
37707312,50873471
239502435,197053983
268142286,197053983
373607127,54634743
271880037,73795947
45339156,153238166
1707196,12977948
183111204,112755347
16416975,1601848
425681149,304043601
97951508,403879836
135898566,403879836
301278174,403879836
320724526,258308935
376209367,258308935
318420623,69903059
329736688,54117971
150904973,399976857
133319206,274242781
188750384,219992019
329614197,389876850
166602506,90423617
294084542,403737919
342551379,403737919
347489669,403737919
484335203,403737919
391610346,270470865
143827818,391590796
268589141,391590796
327257383,391590796
440181660,391590796
203050639,403801823
211636567,355172360
404094223,355172360
96364120,314915839
142823723,314915839
190107197,314915839
226559154,314915839
267590171,314915839
388721672,314915839
84282790,136108049
140156338,136108049
399085389,136108049
437883185,136108049
445737653,136108049
449025898,136108049
146708931,146112021
17337755,61494279
228042886,198614040
262687131,397045882
143661669,384398339
369790690,386358145
2229576,26790226
83291131,71728605
16621104,128637687
326496028,11183587
164198092,165796146
24742998,35977967
111373179,403296815
436533033,226189914
32416708,144708281
166091270,393591402
278933979,147462406
33986367,383377431
205796375,383377431
262687131,383377431
291350896,383377431
294084542,383377431
319055010,383377431
375332552,383377431
384010398,383377431
397996562,383377431
433242573,383377431
204365936,14650499
365268004,301506789
30903199,399197740
93947288,399197740
284274697,399197740
310085325,399197740
317935126,399197740
407841181,399197740
414095391,399197740
418558898,399197740
427052080,399197740
449413972,399197740
343337119,403184053
11907778,256332525
284728824,313263582
374893393,207508326
133163776,403333913
207433043,403333913
362146712,403333913
158455613,324017000
221470577,70159907
341939264,70159907
349214058,70159907
368450341,70159907
430146698,70159907
230051168,374266449
144936014,210622312
191764981,210622312
220806129,210622312
273273947,210622312
284288246,210622312
310283710,210622312
329573428,210622312
370852271,210622312
372458872,210622312
374051443,210622312
378098120,210622312
281625711,155509781
320633599,155509781
353776158,120801748
406788515,120801748
439904716,120801748
237700528,151929223
277800610,151929223
489469601,151929223
131889561,397411038
197510759,397411038
355700709,397411038
24271929,52345998
11183587,326496028
20297404,326496028
55066539,326496028
297520447,326496028
6129850,160952004
10734391,160952004
192159798,160952004
215390308,160952004
346637290,160952004
368481995,160952004
345949386,122142782
350242086,165231590
30524522,382517973
85646205,382517973
202411808,388269736
331260824,388269736
10778311,64656436
14098196,64656436
62241405,64656436
247211373,361127008
6760031,365965256
9116102,365965256
150386929,365965256
269302735,365965256
219803986,361596334
310017798,312653562
379397515,312653562
89604480,184815010
446620701,184815010
32560104,338932744
17309868,256999606
164285339,256999606
186926208,256999606
310555393,256999606
348739649,256999606
138844580,305827758
165031919,305827758
400946869,94226527
8294478,353741244
417907262,376321228
368310912,10190957
10190957,368310912
144761861,368310912
151466299,368310912
171531036,336798987
340400339,336798987
189981432,402713413
430225981,370087626
125155133,390065507
285108478,390065507
169538530,37590979
153447901,325615592
398093448,325615592
182667015,139200900
430531137,367006484
173674158,221258288
447720463,221258288
285418584,306094099
121614890,398862315
237594165,398862315
271827112,398862315
358321976,398862315
399536809,398862315
68039785,314004038
299843021,129122309
383089679,330103560
146984612,397859587
328503717,388546648
6844228,276551527
14579827,276551527
35310973,276551527
43406567,276551527
279995338,276551527
292343627,402340443
366259538,346672569
182097727,301310421
236643241,301310421
106210606,351932012
235758835,317038428
368821411,36666418
386658349,36666418
164166942,395961743
251998004,395961743
314859021,395961743
231441094,370444787
380945473,370444787
298138067,386981280
394329986,386981280
62400383,401112829
189881933,401112829
307465375,401112829
315307388,401112829
105626660,137497051
190678530,137497051
35690430,8125162
231722173,141584276
209108024,304768388
333405986,304768388
339999350,304768388
349214058,402150286
294032806,222851035
350736873,222851035
392797533,33406748
455891833,33406748
22282464,140227859
240896282,140227859
277294865,100571769
370993396,100571769
360574864,265552958
21500166,398808696
34702164,398808696
156368238,398808696
194809766,398808696
207229669,398808696
305531563,398808696
327502662,398808696
360023669,398808696
363644154,398808696
394662693,398808696
406724964,398808696
412428029,398808696
446864942,398808696
457714685,398808696
478058418,398808696
482401949,398808696
489469601,398808696
162202527,123616818
469016519,123616818
27252364,216654102
202067695,216654102
282322680,216654102
55017201,43571099
151804064,113596949
184447088,113596949
398491161,113596949
283358535,377985379
300413291,185031304
312016986,185031304
346663880,185031304
296732998,124221510
141868028,356353838
341942554,356353838
151892376,179150553
404948260,304202685
248413498,99657218
332352429,401164118
229622530,133782281
333298931,133782281
402745840,133782281
179150553,151892376
91525714,316140588
192872428,316140588
243482144,316140588
311305334,316140588
367338178,316140588
388885781,316140588
401618750,316140588
470893695,316140588
202702721,294032806
222851035,294032806
118618756,303084779
46489399,363982720
180921235,363982720
250708768,363982720
325884487,363982720
394971704,363982720
420700694,363982720
428167928,363982720
448030769,363982720
463135609,363982720
466641723,363982720
466674912,363982720
361032038,254912272
372410937,400425886
400225375,400425886
400261103,275811199
41179590,118618756
303084779,118618756
1680459,353556197
266522743,353556197
290571141,353556197
346789620,353556197
152757726,90251851
26196629,196579903
415146905,400316430
252092065,388801470
358188360,393625643
120362387,98782258
231785195,98782258
137458024,394144643
366495363,394144643
410841271,353807789
389330079,368353008
28340268,231986331
427101089,231986331
80046555,226870011
212690461,226870011
430146698,198003267
341231569,386782154
369418788,269982288
169256197,346877999
301791038,346877999
358294272,346877999
79627617,347442579
243950447,347442579
22305789,175913620
38386688,175913620
216822588,175913620
362414323,175913620
369836009,287960282
48009208,73431677
51702488,73431677
104429182,73431677
387828048,387406413
316140588,91525714
309141403,368941784
327610561,368941784
463541876,368941784
296319891,230788226
391238956,230788226
2817642,186356352
767639,372878717
2864814,372878717
3775125,372878717
15637503,372878717
64581703,372878717
89159570,372878717
111056686,372878717
137244707,372878717
151251137,372878717
164531290,372878717
171733344,372878717
272591786,372878717
307390134,372878717
321925317,372878717
341887537,372878717
358219287,372878717
372353388,372878717
441680931,372878717
448168991,372878717
464241515,372878717
292253189,360795443
89159570,350534017
134636667,350534017
246054751,350534017
294084542,350534017
17030229,389108629
262687131,389108629
426422124,389108629
30760778,89371556
184327345,89371556
306050307,89371556
4336136,220236156
196711444,220236156
224843338,220236156
404012020,220236156
82639909,257956560
232154758,336736775
316858484,364421043
493167608,395944164
132355577,377243598
244264262,193404250
169296209,336011569
206930683,336011569
137600580,103604870
185036727,103604870
423322092,103604870
264089840,366491919
273401983,366491919
345901249,366491919
351395229,366491919
376443005,366491919
388699836,366491919
407927514,366491919
25022529,400802582
221308157,400802582
229240671,400802582
313926309,400802582
363902278,400802582
400916516,400802582
421848315,400802582
31551134,16380776
140165009,16380776
214378157,16380776
167603024,401103849
208647949,401103849
315690095,401103849
414383789,376232033
44511495,348100087
11023281,328804277
342975947,400994323
419272290,400994323
82245376,2773409
166905309,82227388
402710810,82227388
160060707,400259024
44754892,205526225
139830008,205526225
171459876,205526225
255360057,205526225
297424678,205526225
297996817,205526225
368933204,205526225
395960739,205526225
242073334,367114363
141868028,341942554
356353838,341942554
38136591,79627617
347442579,79627617
409853354,79627617
215448780,349610423
207229669,194809766
373953094,194809766
398808696,194809766
425297910,194809766
444446044,194809766
465172688,194809766
471402265,194809766
141584276,231722173
159654606,231722173
488814599,240242165
490146935,240242165
65493568,393460345
367727242,393460345
371849534,393460345
486845809,191296306
315311347,242011984
317409837,242011984
460913963,242011984
253912990,387814477
184239958,397977223
221267807,397977223
257286416,397977223
343314865,397977223
348346191,397977223
352854794,397977223
382559072,397977223
390076197,397977223
390775969,397977223
440970544,397977223
465264915,397977223
100336071,177988630
181263805,177988630
305322802,389953199
400425886,400225375
34634290,175973059
97926702,175973059
98006570,175973059
168471952,175973059
373550919,175973059
499086917,175973059
311984198,382127925
492810812,382127925
223175956,145031071
256128136,359399838
367275443,392962318
366495363,223719864
275811199,400261103
67406501,390173985
230069337,364848786
303007553,204572337
338131028,204572337
397797948,204572337
292007594,307390134
372878717,307390134
311624244,214123113
361187503,400254341
386334852,400254341
437555034,117800511
41443939,269711495
72685431,269711495
121087414,372863113
211978892,372863113
236265979,372863113
305966597,372863113
395792329,372863113
394200417,397867773
462537518,397867773
495637331,397867773
330103560,383089679
347489669,383089679
64486577,285302264
301506789,365268004
370993396,365268004
271382249,108853259
373031446,108853259
267716263,269193441
291755067,46091668
216998836,111994872
26209375,13976381
87886950,13976381
10946770,51198436
341270188,396557913
283424212,348472325
362375987,391148836
162461365,110722123
74813545,395812511
134034950,320246199
265328506,320246199
419763582,320246199
401335629,375389288
373348608,189766764
280823046,228238917
401266555,228238917
62166893,360023669
204012605,360023669
289885016,360023669
398808696,360023669
100336071,169883926
1642,5457271
351241174,5457271
184710675,336260710
343516054,320159000
113596949,398491161
151804064,398491161
202838022,398491161
230788226,135919839
246839960,135919839
375921446,135919839
350547839,398720938
76742643,137100245
294084542,399909963
338141702,399909963
365147619,399909963
499445780,399909963
6844228,264098021
132769396,399556372
333366795,399556372
144313461,338953018
134708060,218236092
295651343,218236092
369203810,346876629
62307397,365132931
134667870,365132931
164018270,365132931
227349485,365132931
495637331,365132931
217546206,187711918
390012269,187711918
97477471,389845945
278785475,394269000
62306800,338627825
178490912,338627825
364811380,338627825
134392449,395886338
315602588,395886338
233129966,398474878
76181423,124159784
25022529,384010398
197031896,384010398
273401983,384010398
294084542,384010398
296964402,384010398
351577919,384010398
352854794,384010398
383377431,384010398
390029481,384010398
408342101,384010398
312030299,141864215
335788947,141864215
177189295,399605221
64068727,224207888
135286393,224207888
138745498,224207888
157021383,224207888
191165660,224207888
238015761,224207888
295915059,224207888
312528332,224207888
319574342,224207888
460608097,224207888
463163662,224207888
201407981,384662867
26788756,222912204
131793718,222912204
135286393,222912204
183386631,222912204
193015885,222912204
214800297,222912204
219084477,222912204
219452317,222912204
220330103,222912204
381864628,222912204
356463927,196472815
102020618,139011535
143914560,139011535
265017503,290019396
317637510,290019396
356427576,290019396
134708060,295651343
218236092,295651343
327892341,154009258
5228705,294084542
12416238,294084542
13176725,294084542
16534190,294084542
19043170,294084542
22407373,294084542
25957089,294084542
27736228,294084542
28666233,294084542
33776639,294084542
39536360,294084542
64221355,294084542
65547755,294084542
65746913,294084542
65910983,294084542
66289009,294084542
70174804,294084542
70884728,294084542
87852996,294084542
89912841,294084542
106714521,294084542
107328045,294084542
119575815,294084542
121994967,294084542
124532465,294084542
125206047,294084542
131493925,294084542
131777515,294084542
131889561,294084542
132360430,294084542
133734922,294084542
133825417,294084542
134537423,294084542
137851337,294084542
139196365,294084542
141722389,294084542
144239024,294084542
144761861,294084542
145862961,294084542
146423076,294084542
149198922,294084542
151351780,294084542
152793979,294084542
154607141,294084542
157562803,294084542
157831660,294084542
158140519,294084542
160359312,294084542
164236914,294084542
166091270,294084542
177984936,294084542
178521893,294084542
183108820,294084542
184401641,294084542
188351480,294084542
188613342,294084542
190151313,294084542
196141649,294084542
198555531,294084542
199986466,294084542
201613476,294084542
204009089,294084542
205839285,294084542
205930432,294084542
206156839,294084542
208475088,294084542
212545283,294084542
213280412,294084542
214783706,294084542
218982992,294084542
221569505,294084542
223775263,294084542
228604528,294084542
229542879,294084542
231248552,294084542
236023635,294084542
246289227,294084542
255689467,294084542
256310490,294084542
256565619,294084542
257768497,294084542
258154531,294084542
259388840,294084542
261453821,294084542
261921084,294084542
262687131,294084542
265282608,294084542
270529330,294084542
273472348,294084542
275144905,294084542
277337605,294084542
284507836,294084542
288129699,294084542
291350896,294084542
292018903,294084542
292343627,294084542
292636676,294084542
292895635,294084542
293637353,294084542
294888604,294084542
296796662,294084542
298005420,294084542
298361053,294084542
306905399,294084542
307101176,294084542
312417151,294084542
313149489,294084542
315418913,294084542
316340840,294084542
317491443,294084542
324934414,294084542
327352717,294084542
330614330,294084542
333410338,294084542
340160490,294084542
340544948,294084542
343550957,294084542
344061722,294084542
345715148,294084542
345786920,294084542
347144510,294084542
347331791,294084542
347489669,294084542
349456524,294084542
349637822,294084542
350534017,294084542
352983752,294084542
352999103,294084542
354871599,294084542
355369953,294084542
355700709,294084542
356415207,294084542
359087712,294084542
359111916,294084542
359209557,294084542
360140167,294084542
366254400,294084542
366462905,294084542
367230432,294084542
370803554,294084542
371305000,294084542
372287511,294084542
379880891,294084542
382769826,294084542
383377431,294084542
384010398,294084542
384139199,294084542
388699836,294084542
394372002,294084542
395881963,294084542
398383340,294084542
399909963,294084542
403737919,294084542
406516129,294084542
407527061,294084542
413495230,294084542
416547967,294084542
446183905,294084542
450729644,294084542
451293628,294084542
460913963,294084542
475079989,294084542
475466459,294084542
485186683,294084542
485515388,294084542
487490709,294084542
496508606,294084542
12788899,328065407
157727852,328065407
202066227,328065407
214031038,328065407
302285372,328065407
368605687,328065407
452401094,328065407
19043170,224771426
220806129,224771426
373346063,224771426
69581940,135636738
98379396,135636738
369654188,135636738
205843758,129419872
445314591,380306803
307169865,382665673
9347255,397358725
167111377,397358725
364915622,399219263
380440877,319796015
54852974,228042886
198614040,228042886
191276527,381016246
309878914,394324821
350661585,394324821
275607418,311648951
314431275,311648951
318008249,25951151
50112824,247274008
59787683,247274008
101124225,247274008
296784788,247274008
332317962,247274008
363650844,247274008
369180452,247274008
378000221,247274008
443050084,247274008
22721133,19161670
111056686,19161670
257286416,390775969
348396307,390775969
397977223,390775969
427404388,390775969
427432739,390775969
108853259,373031446
271382249,373031446
348195061,373031446
381676359,373031446
90423617,166602506
271827112,397255478
295578013,286869455
108853259,271382249
373031446,271382249
135037447,155886582
233283037,155886582
345002539,155886582
435174941,155886582
344809960,223601557
376039547,223601557
204572337,303007553
266546003,303007553
21538410,58062145
64068727,58062145
131793718,58062145
149188508,58062145
192218392,58062145
226869093,58062145
298216340,58062145
439854740,58062145
31033702,214536934
50313909,25188052
161100388,398659062
173477045,321140527
206837946,397698650
405661714,195770881
19841699,85622331
156133209,85622331
191805477,85622331
193436603,85622331
210357915,85622331
246094277,85622331
272927560,85622331
290735015,85622331
319546598,85622331
323641527,85622331
59147341,383537759
19161670,111056686
372878717,111056686
76014882,389022067
208266334,375769374
437142466,398044067
259919599,300579788
388801470,252092065
165330953,304084761
280105152,370265507
287321471,370265507
293581615,370265507
322332912,370265507
407010324,370265507
191570527,43116841
162338213,93135994
54902788,142608737
139949432,270826816
147761424,270826816
265031814,167002259
380244742,3487596
352854794,398115675
189074590,310424471
247845022,310424471
339220654,310424471
61266335,280229412
143561108,132031786
206540436,331939567
244357592,331939567
422046165,331939567
68226652,140013179
269354330,140013179
327866181,140013179
333920949,140013179
372063786,140013179
132292682,100966644
333444948,357222758
294084542,356415207
349214058,356415207
278306447,158680474
171667345,380565722
432049665,96641203
409762417,381208258
413740656,390658159
1264513,12430466
11941067,12430466
14360078,12430466
343314865,397783036
292163920,389359808
189314127,153828530
351721884,153828530
4895177,398098084
337606336,398098084
352854794,398098084
385545434,398098084
400419995,398098084
484978899,398098084
176092129,334374867
138151768,219335678
342975947,219335678
294645443,312130068
322828505,390582360
236265979,2210870
367310486,2210870
386086768,2210870
42476789,379693741
44761796,379693741
60471582,379693741
95129987,379693741
101032478,379693741
108265172,379693741
125155133,379693741
216079774,379693741
251631615,152112826
178581463,397937857
459893211,397937857
315912979,344538613
356427576,344538613
59085498,332902286
151011097,332902286
17866820,368933204
205526225,368933204
314090718,368933204
383377431,397996562
9822614,397679531
220806129,159654606
222433495,159654606
231722173,159654606
399085389,159654606
412276925,159654606
475178466,159654606
493602250,159654606
133136523,141254609
135737070,141254609
324955219,141254609
10500721,334343941
283424212,334343941
189586600,388709977
325398565,388709977
155886582,135037447
10672510,24398476
304084761,165330953
376330687,179016297
138548729,331248326
8675422,185088386
210357915,185088386
132449356,382797237
296844218,382797237
473416975,382797237
401685458,331470131
458539141,331470131
326225292,382243215
336962971,382243215
359127827,382243215
399581670,382243215
410209797,382243215
11196044,184239958
122845194,184239958
197378416,184239958
316564017,184239958
349402656,184239958
397977223,184239958
205283054,217054867
140725705,310611405
294680316,310611405
335404176,310611405
96086701,219803986
361596334,219803986
35882489,291138816
123608663,291138816
148921492,291138816
156403330,291138816
164295125,291138816
194143318,291138816
208354319,291138816
224761089,291138816
273401983,291138816
298024057,291138816
306161378,291138816
422229964,291138816
441680931,291138816
120270235,181720676
218016694,181720676
280105152,102215028
300963063,155370475
391590796,268589141
397515048,374333544
4073164,745875
132353959,348346191
155531828,348346191
189061281,348346191
343469091,348346191
397977223,348346191
440970544,348346191
459807388,329074530
226444349,259112719
70159907,221470577
152108770,221470577
177862418,221470577
249790746,221470577
258315347,221470577
281625711,221470577
288129699,221470577
361032038,221470577
367338178,221470577
437738076,221470577
243176041,363862854
219982790,260717806
147991998,363420723
376814827,363420723
13188428,299393426
56760940,299393426
150915137,299393426
170163321,299393426
181924714,299393426
204416649,299393426
210357915,299393426
244818948,299393426
299843021,299393426
306454877,299393426
310886793,299393426
317122244,299393426
399085389,299393426
446253126,299393426
331930996,392179429
340724394,324323091
34514593,395358367
150512561,250594327
89371556,30760778
216904199,30760778
301026528,30760778
306050307,30760778
404948260,10935914
70159907,368450341
282986825,32560104
338932744,32560104
97397646,78188171
93934417,158455613
324017000,158455613
104414551,35433594
379869591,379979962
38535464,365072553
132292682,365072553
347186974,365072553
380991330,365072553
266905856,145154585
446231728,145154585
57363834,34142869
51204342,89017738
69113278,89017738
244879023,89017738
311475609,89017738
355342716,89017738
115062656,175315672
406176840,65408985
238015761,311260461
121462868,81251077
229424707,231033454
7384571,266832792
56676664,266832792
330591271,266832792
246289227,276385332
254509721,276385332
269295693,276385332
271029462,276385332
313149489,276385332
315978926,276385332
330010041,276385332
330579243,276385332
346435436,276385332
351807219,276385332
298361053,323165474
227865010,151512246
104579877,2561925
102322738,61957121
187925328,61957121
12073872,89159570
22156843,89159570
94322025,89159570
102043592,89159570
116122714,89159570
170653742,89159570
171733344,89159570
233764299,89159570
234180307,89159570
259815221,89159570
264089840,89159570
322646411,89159570
340984355,89159570
350534017,89159570
358219287,89159570
372353388,89159570
372878717,89159570
441680931,89159570
21390664,337330671
153828530,189314127
179489416,189314127
302285372,189314127
392176789,189314127
403415168,189314127
16763826,172522942
373044754,384284514
370032697,250859687
234145996,7787713
365147619,7787713
117163229,380605047
121530066,380605047
377498566,380605047
451318050,380605047
474892103,380605047
210300125,376907696
410825230,376907696
472259674,355232198
323821259,379869591
372441152,379869591
379979962,379869591
416470716,379869591
419400966,379869591
472239670,285222362
102322738,145937305
272129649,145937305
343314865,376908317
19148981,18491749
19626564,18491749
266782430,18491749
292422042,18491749
472762349,18491749
355175385,70879039
220399217,317847521
384925844,317847521
120941913,141433489
18210072,228283279
352593335,19534260
53672016,396447734
361687779,396447734
367310486,396447734
403341779,71431684
296792140,348942379
333434819,348942379
17287342,391238956
22264769,391238956
77133313,391238956
213502838,391238956
230788226,391238956
297130966,391238956
347489669,391238956
355018077,391238956
388851873,391238956
238555453,245387243
243568271,245387243
415386481,245387243
491653250,245387243
30153925,196826238
362414323,196826238
238616423,64280037
99716437,134173138
228076881,27166626
318802602,359802412
222851035,350736873
295580497,384925844
317847521,384925844
141433489,120941913
140013179,269354330
376863099,269354330
428607272,269354330
505578973,75509799
264233114,319139865
1103404,347489669
165578654,347489669
188351480,347489669
262687131,347489669
294084542,347489669
383089679,347489669
391238956,347489669
403737919,347489669
411161159,347489669
247371356,389248099
391716552,114920530
160686758,244278321
136284293,5692613
191292663,231753382
217665483,231753382
369260307,231753382
444418891,231753382
360433558,248803273
371475034,248803273
238906382,310317298
